Particle.ID,Class,Area..ABD.,Area..Filled.,Aspect.Ratio,Calibration.Factor,Calibration.Image,Camera,Capture.X,Capture.Y,Circle.Fit,Circularity,Circularity..Hu.,Compactness,Convex.Perimeter,Convexity,Date,Diameter..ABD.,Diameter..ESD.,Diameter..FD.,Edge.Gradient,Elapsed.Time,Elongation,Feret.Angle.Max,Feret.Angle.Min,Fiber.Curl,Fiber.Straightness,Filter.Score,Geodesic.Aspect.Ratio,Geodesic.Length,Geodesic.Thickness,Image.File,Image.Height,Image.Width,Image.X,Image.Y,Intensity,Length,Original.Reference.ID,Particles.Per.Chain,Perimeter,Roughness,Sigma.Intensity,Source.Image,Sphere.Complement,Sphere.Count,Sphere.Unknown,Sphere.Volume,Sum.Intensity,Symmetry,Time,Timestamp,Transparency,Volume..ABD.,Volume..ESD.,Width,Genus,Family,Order,Nauplius,Group,Zooplankton,Partial,Final_ID,Check
35,Unknown,35616.3322,35616.3322,0.8623,9.47,1,1,63,1875,0.0841,0.2407,0.418,4.1547,1303.5758,0.5269,2025-10-23,212.951,394.3204,212.951,64.3871,145.844,10.9611,-5,-90,0.6326,0.6125,0,0.0912,749.8508,68.4102,20240514_Erie_WNS096_2mm_Rep1_000005.tif,45,62,937,1048,54.3042,459.295,1F9D2993-FD0A-4666-8B32-C4DC79120F92,1,1636.5221,1.2554,23.6284,1300,0,0,0,0,31062,0.3109,6:24:43,2025-10-23T06:24:43.556,0.46,5060000,32100000,326.715,,,,,,,,,1
36,Unknown,36888.5497,36888.5497,0.4025,9.47,1,1,512,1631,0.3328,0.6162,0.6625,1.6229,937.3065,1,2025-10-23,216.7209,278.8385,216.7209,115.6224,287.547,2.7324,80,0,0,1.0345,0,0.366,379.9072,139.0394,20240514_Erie_WNS096_2mm_Rep1_000010.tif,55,28,1024,1773,98.0577,393.005,46DF799A-EF38-4587-9DA2-DA06966C76F5,1,1037.8931,1.1073,59.2641,2564,0,0,0,0,57756,0.5844,6:27:05,2025-10-23T06:27:05.258,0.2228,5330000,11400000,127.845,,,,,,,,,1
37,Unknown,37938.9803,37938.9803,0.3929,9.47,1,1,559,1851,0.2874,0.6144,0.6282,1.6276,935.9845,0.9718,2025-10-23,219.7849,277.2608,219.7849,119.7609,171.625,2.7495,-50,40,0.0576,0.9455,0,0.3637,385.5954,140.2444,20240514_Erie_WNS096_2mm_Rep1_000006.tif,47,44,383,952,85.8972,364.595,77D530DA-0B9B-4306-B6A1-976FA37D4963,1,1051.6795,1.1236,40.5359,1530,0,0,0,0,51796,0.6403,6:25:09,2025-10-23T06:25:09.341,0.2073,5560000,11200000,146.785,,,,,,,,,1
38,Unknown,39971.4263,39971.4263,0.6689,9.47,1,1,1016,1886,0.6962,0.8412,0.9135,1.1888,840.9085,1,2025-10-23,225.5952,247.7986,225.5952,121.9882,162.782,1,-50,25,0,1.34,0,1,229.6764,229.6764,20240514_Erie_WNS096_2mm_Rep1_000006.tif,34,41,501,294,65.3571,307.775,C16558D2-40CF-4167-A9DA-71E2FEE66F3B,1,918.7055,1.0925,46.098,1451,0,0,0,0,41175,0.786,6:25:00,2025-10-23T06:25:00.485,0.0896,6010000,7970000,194.135,,,,,,,,,1
39,Unknown,41331.0052,41331.0052,0.8055,9.47,1,1,851,793,0.8313,0.8929,0.9737,1.12,813.2561,1,2025-10-23,229.3998,240.4329,229.3998,82.1111,369.938,1,-75,0,0,1.2356,0,1,226.0903,226.0903,20240514_Erie_WNS096_2mm_Rep1_000013.tif,41,37,806,1458,107.4213,279.365,5BE262D5-9965-44CE-B02A-ED2A03C779FD,1,904.3613,1.112,65.7081,3299,0,0,0,0,69609,0.8577,6:28:27,2025-10-23T06:28:27.656,0.0459,6320000,7280000,213.075,,,,,,,,,1
40,Unknown,42845.7627,42845.7627,0.8618,9.47,1,1,694,1810,0.7778,0.8421,0.9579,1.1875,848.5897,1,2025-10-23,233.5657,250.1661,233.5657,111.954,215.907,1,5,-90,0,1.1418,0,1,236.3726,236.3726,20240514_Erie_WNS096_2mm_Rep1_000008.tif,38,42,144,864,77.3338,269.895,64490BD4-F8A0-4C1D-9A98-66D26B0CF39B,1,945.4905,1.1142,49.4847,1925,0,0,0,0,51659,0.6433,6:25:53,2025-10-23T06:25:53.622,0.0664,6670000,8200000,222.545,,,,,,,,,1
41,Unknown,44212.593,44212.593,0.5103,9.47,1,1,644,1555,0.5071,0.6218,0.7904,1.6081,952.0665,0.941,2025-10-23,237.2619,283.5735,237.2619,117.3137,142.375,2.6787,20,-65,0.0852,0.9215,0,0.3733,405.9515,151.5479,20240514_Erie_WNS096_2mm_Rep1_000005.tif,39,51,1064,857,103.0015,374.065,EED099CB-DD52-4557-814D-3753F4000D88,1,1114.9987,1.1711,64.8483,1269,0,0,0,0,70659,0.682,6:24:40,2025-10-23T06:24:40.082,0.1633,6990000,11900000,175.195,,,,,,,,,1
42,Unknown,44821.1159,44821.1159,0.6489,9.47,1,1,649,855,0.6436,0.7679,0.8893,1.3022,891.2501,1,2025-10-23,238.8891,264.3711,238.8891,64.6333,297.532,1.3508,80,0,0,1.1595,0,0.7403,289.9468,214.6551,20240514_Erie_WNS096_2mm_Rep1_000011.tif,49,36,552,752,120.5807,336.185,DAA8A5DD-5653-4307-9D5B-65F1B6F68EAF,1,1009.2037,1.1323,62.8067,2653,0,0,0,0,83683,0.7379,6:27:15,2025-10-23T06:27:15.236,0.0964,7140000,9670000,203.605,,,,,,,,,1
43,Unknown,46192.5652,46192.5652,0.4331,9.47,1,1,941,1833,0.2811,0.5046,0.6561,1.9816,1065.9214,0.8747,2025-10-23,242.5164,320.139,242.5164,115.0513,323.985,3.9738,-90,0,0.169,0.8554,0,0.2516,503.7242,126.7614,20240514_Erie_WNS096_2mm_Rep1_000012.tif,60,33,758,547,84.0478,430.885,581D44DB-5967-4CEC-9DAC-AF4EB45946E2,1,1260.9712,1.183,50.001,2889,0,0,0,0,59842,0.3087,6:27:41,2025-10-23T06:27:41.693,0.2425,7470000,17200000,175.195,,,,,,,,,1
44,Unknown,47184.9599,47184.9599,0.8186,9.47,1,1,501,1075,0.7577,0.7729,0.9541,1.2938,887.6742,1,2025-10-23,245.1076,262.7925,245.1076,58.8587,266.703,1.2883,20,-70,0.002,0.998,0,0.7762,289.4213,224.6505,20240514_Erie_WNS096_2mm_Rep1_000010.tif,42,42,562,525,122.4855,288.835,82F975B9-649A-4F36-8C2F-D641F3187AD2,1,1028.1437,1.1582,60.4367,2378,0,0,0,0,88802,0.6823,6:26:44,2025-10-23T06:26:44.407,0.0673,7710000,9500000,232.015,,,,,,,,,1
45,Unknown,47337.7744,47337.7744,0.6972,9.47,1,1,783,20,0.5216,0.516,0.8408,1.9378,1050.1065,0.8563,2025-10-23,245.5042,314.8775,245.5042,117.4561,362.875,3.8265,-90,0,0.2709,0.7868,0,0.2613,499.4772,130.5325,20240514_Erie_WNS096_2mm_Rep1_000013.tif,56,36,1137,1001,67.4525,393.005,C09F72F0-898B-4A88-B55E-0CEB81959E56,1,1260.0195,1.1999,49.7113,3236,0,0,0,0,49038,0.4736,6:28:20,2025-10-23T06:28:20.593,0.2203,7750000,16300000,203.605,,,,,,,,,1
46,Unknown,49941.0859,49941.0859,0.7219,9.47,1,1,386,877,0.6442,0.7392,0.9073,1.3528,941.0841,0.9788,2025-10-23,252.1646,281.206,252.1646,80.6735,391.141,1.6403,-50,-90,0.0546,0.9482,0,0.6096,334.5819,203.9774,20240514_Erie_WNS096_2mm_Rep1_000014.tif,41,44,1052,1469,94.4731,317.245,179693C7-19A9-411A-AA8A-0334060E4FE9,1,1077.1187,1.1446,63.3558,3488,0,0,0,0,71894,0.5846,6:28:48,2025-10-23T06:28:48.844,0.1033,8400000,11600000,250.955,,,,,,,,,1
47,Unknown,54018.6049,54250.0754,0.6273,9.47,1,1,595,213,0.1946,0.2303,0.5876,4.3421,1323.21,0.5912,2025-10-23,262.2568,402.2117,262.8181,134.8146,329.922,11.5545,-60,-15,1.0895,0.4786,0,0.0865,920.1025,79.6317,20240514_Erie_WNS096_2mm_Rep1_000012.tif,55,51,315,988,110.758,440.355,FA80D2B1-040D-484D-B8F7-7E8182FF87C4,1,1999.4683,1.5111,57.759,2942,0,0,0,0,90157,0.4509,6:27:47,2025-10-23T06:27:47.633,0.348,9440000,34100000,336.185,,,,,,,,,1
48,Unknown,57885.2101,57885.2101,0.5985,9.47,1,1,986,1115,0.5967,0.7768,0.876,1.2874,1005.9167,1,2025-10-23,271.4806,300.6725,271.4806,115.72,283.282,1.2339,-90,0,0,1.2404,0,0.8104,309.2064,250.5908,20240514_Erie_WNS096_2mm_Rep1_000010.tif,55,36,1132,1491,90.3935,383.535,760DDB4D-EB22-4F3F-81CB-8CD00370E1F8,1,1119.5945,1.113,64.8818,2526,0,0,0,0,78100,0.8489,6:27:00,2025-10-23T06:27:00.998,0.0971,10500000,14200000,203.605,,,,,,,,,1
49,Unknown,59126.3179,59126.3179,0.34,9.47,1,1,689,129,0,0.1943,0.41,5.1478,1644.8273,0.569,2025-10-23,274.3756,503.751,274.3756,93.3081,82.735,14.1014,55,-25,0.4374,0.6957,0,0.0709,1054.9273,74.8101,20240514_Erie_WNS096_2mm_Rep1_000003.tif,83,53,1131,1017,106.2943,733.925,B59737B1-DD75-478A-A415-B4CA532BC0F8,1,2259.4748,1.3737,55.5477,737,0,0,0,0,93539,0.1751,6:23:40,2025-10-23T06:23:40.442,0.4553,10800000,66900000,213.075,,,,,,,,,1
50,Unknown,59747.5324,60058.3023,0.3624,9.47,1,1,799,1378,0.1899,0.4372,0.5743,2.2874,1337.6337,0.8858,2025-10-23,275.8132,405.6314,276.5296,117.6547,328.688,4.9855,0,-90,0.0843,0.9222,0,0.2006,631.5203,126.6711,20240514_Erie_WNS096_2mm_Rep1_000012.tif,34,76,647,885,131.589,582.405,AD5F0868-5B37-47D8-B9CE-31D9ADE5DA3B,1,1516.3828,1.1336,64.3175,2931,0,0,0,0,116851,0.5338,6:27:46,2025-10-23T06:27:46.400,0.32,1.10E+07,34900000,184.665,,,,,,,,,1
51,Unknown,59825.2148,59902.9039,0.5546,9.47,1,1,676,1519,0.4724,0.5436,0.7905,1.8396,1117.2564,0.8949,2025-10-23,275.9924,336.185,276.1716,121.0252,372.297,3.4931,-65,25,0.1991,0.834,0,0.2863,528.0212,151.1606,20240514_Erie_WNS096_2mm_Rep1_000013.tif,54,47,608,1582,109.0585,440.355,0F5B3B40-0298-4B2E-BC16-D1199B182201,1,1358.3635,1.2158,59.8923,3320,0,0,0,0,96953,0.5665,6:28:30,2025-10-23T06:28:30.010,0.179,1.10E+07,19900000,232.015,,,,,,,,,1
52,Unknown,67860.6969,68017.3594,0.8393,9.47,1,1,181,1112,0.7188,0.7129,0.9383,1.4027,1097.001,0.9627,2025-10-23,293.9437,330.3979,294.2828,77.5364,174.547,1.8728,-30,25,0.1207,0.8923,0,0.534,408.5864,218.1737,20240514_Erie_WNS096_2mm_Rep1_000006.tif,51,48,140,1223,92.2823,364.595,63E52E2C-5E14-4351-82BC-C32916E8F35C,1,1253.5202,1.1427,60.7783,1556,0,0,0,0,91544,0.6812,6:25:12,2025-10-23T06:25:12.255,0.1103,13300000,18900000,260.425,,,,,,,,,1
53,Unknown,69663.6805,69663.6805,0.7992,9.47,1,1,193,1871,0.462,0.4269,0.7992,2.3425,1305.7501,0.7992,2025-10-23,297.823,396.1614,297.823,89.6824,165.688,5.1655,35,-35,0.493,0.6698,0,0.1936,685.7109,132.7471,20240514_Erie_WNS096_2mm_Rep1_000006.tif,49,59,642,582,51.9025,459.295,95F95324-8F60-4000-BA31-B79E8C34C192,1,1636.916,1.2536,33.7772,1477,0,0,0,0,52681,0.4255,6:25:03,2025-10-23T06:25:03.399,0.2482,13800000,32600000,307.775,,,,,,,,,1
54,Unknown,72019.7804,72019.7804,0.6398,9.47,1,1,400,899,0.2595,0.4606,0.7142,2.1712,1300.8153,0.7718,2025-10-23,302.8175,394.5836,302.8175,76.9931,332.391,4.6037,-90,-25,0.4602,0.6848,0,0.2172,656.8402,142.6778,20240514_Erie_WNS096_2mm_Rep1_000012.tif,62,52,251,1111,109.5033,449.825,87489F92-059B-41CA-B2E2-22B2BB32A202,1,1599.036,1.2293,58.9988,2964,0,0,0,0,114431,0.1192,6:27:50,2025-10-23T06:27:50.100,0.2326,14500000,32200000,288.835,,,,,,,,,1
55,Unknown,72491.5788,72491.5788,0.7719,9.47,1,1,706,1419,0.3993,0.4133,0.8304,2.4193,1296.5273,0.7702,2025-10-23,303.8077,393.2683,303.8077,111.4238,337.547,5.4158,-80,0,0.494,0.6694,0,0.1846,714.4696,131.9225,20240514_Erie_WNS096_2mm_Rep1_000012.tif,63,49,815,1457,103.2084,478.235,EB80BE98-12D1-48CE-BF49-FA0CBB3CAC46,1,1692.7843,1.3056,66.0776,3010,0,0,0,0,108472,0.339,6:27:55,2025-10-23T06:27:55.257,0.2275,14700000,31800000,326.715,,,,,,,,,1
56,Unknown,79590.3674,79590.3674,0.5896,9.47,1,1,474,50,0.411,0.4968,0.7755,2.0128,1346.1927,0.9176,2025-10-23,318.3357,409.8408,318.3357,123.6667,230.938,4.0782,-90,0,0.1863,0.8429,0,0.2452,645.9907,158.4015,20240514_Erie_WNS096_2mm_Rep1_000008.tif,72,43,761,1667,66.7607,544.525,26068866-0CAD-42E3-B040-69A61803F1B3,1,1608.7844,1.1951,41.426,2059,0,0,0,0,76174,0.4817,6:26:08,2025-10-23T06:26:08.644,0.2233,16900000,3.60E+07,269.895,,,,,,,,,1
57,Unknown,89272.4974,89272.4974,0.6263,9.47,1,1,574,1623,0.6167,0.7793,0.8934,1.2832,1216.4603,1,2025-10-23,337.1428,368.5411,337.1428,171.9918,291.922,1.1934,-60,35,0,1.1977,0,0.8379,367.659,308.0762,20240514_Erie_WNS096_2mm_Rep1_000011.tif,56,51,835,256,61.7546,440.355,3F168F72-010D-4FA1-95DF-A808E14F20BC,1,1351.4703,1.111,51.5578,2603,0,0,0,0,77996,0.8399,6:27:09,2025-10-23T06:27:09.631,0.0852,20100000,26200000,269.895,,,,,,,,,1
58,Unknown,90068.8683,90068.8683,0.4875,9.47,1,1,748,1504,0.0732,0.2924,0.6034,3.4202,1575.8184,0.7276,2025-10-23,338.6432,481.3914,338.6432,136.6632,196.86,8.6289,20,-75,0.576,0.6345,0,0.1159,992.5241,115.0237,20240514_Erie_WNS096_2mm_Rep1_000007.tif,58,76,591,529,82.2011,629.755,90009900-9C13-4F56-8960-32B2DF4BEE39,1,2215.0955,1.4057,70.4293,1755,0,0,0,0,104642,0.1232,6:25:34,2025-10-23T06:25:34.564,0.2965,20300000,58400000,307.775,,,,,,,,,1
59,Unknown,92859.237,92859.237,0.5926,9.47,1,1,526,904,0.3489,0.3741,0.7278,2.6734,1583.7401,0.7459,2025-10-23,343.8489,484.0221,343.8489,62.7299,76.782,6.2383,-90,-25,0.4225,0.703,0,0.1603,855.4359,137.1261,20240514_Erie_WNS096_2mm_Rep1_000003.tif,78,60,976,581,111.2209,601.345,BA14DBD9-F2F8-49AC-B8F1-3E5C4C9ACF80,1,1985.1241,1.2534,64.8816,684,0,0,0,0,145477,0.4774,6:23:34,2025-10-23T06:23:34.498,0.2896,21300000,59400000,317.245,,,,,,,,,1
60,Unknown,95734.1608,95734.1608,0.4751,9.47,1,1,773,1029,0.262,0.4557,0.6791,2.1943,1486.3449,0.8123,2025-10-23,349.1311,453.5079,349.1311,59.6265,150.672,4.6799,80,5,0.3329,0.7502,0,0.2137,751.0499,160.4835,20240514_Erie_WNS096_2mm_Rep1_000005.tif,73,48,977,1334,122.7976,563.465,8AFF6922-FBFC-4E89-AA8B-C0F707926905,1,1823.0669,1.2265,66.8828,1343,0,0,0,0,165040,0.4848,6:24:48,2025-10-23T06:24:48.376,0.2302,22300000,48800000,298.305,,,,,,,,,1
61,Unknown,95894.0185,96213.7773,0.3129,9.47,1,1,834,1674,0,0.1622,0.3092,6.1636,2080.9795,0.4676,2025-10-23,349.4225,642.119,350.0046,112.2868,135.641,17.3058,10,-90,0.7468,0.5725,0,0.0578,1447.4801,83.6414,20240514_Erie_WNS096_2mm_Rep1_000005.tif,55,100,548,448,123.2883,828.625,C705B12C-AE89-40B8-8D95-D57BD320BC38,1,3062.2429,1.4715,55.9405,1209,0,0,0,0,165946,0.0571,6:24:33,2025-10-23T06:24:33.356,0.4558,22300000,1.39E+08,383.535,,,,,,,,,1
62,Unknown,99254.3271,99814.9793,0.5523,9.47,1,1,329,1651,0,0.1762,0.4923,5.6769,1985.8959,0.5068,2025-10-23,355.492,612.656,356.4946,121.7378,392.36,15.7712,70,0,0.7979,0.5562,0,0.0634,1404.6527,89.0646,20240514_Erie_WNS096_2mm_Rep1_000014.tif,95,58,676,1606,94.3754,781.275,6CBAE50A-A154-4AB2-A982-23511725CC82,1,2987.4346,1.5043,56.8644,3499,0,0,0,0,130993,0.2076,6:28:50,2025-10-23T06:28:50.076,0.4198,23500000,1.20E+08,411.945,,,,,,,,,1
63,Unknown,102299.8717,102941.6566,0.6307,9.47,1,1,709,1550,0.2083,0.346,0.744,2.89,1537.0511,0.7648,2025-10-23,360.9048,469.8171,362.0351,126.5855,303.125,6.9351,-90,10,0.7047,0.5866,0,0.1442,944.3908,136.175,20240514_Erie_WNS096_2mm_Rep1_000011.tif,73,56,32,1278,94.1381,553.995,FC96C39D-C9DE-4BEF-9B0A-88B509129B90,1,2161.1317,1.406,62.8217,2703,0,0,0,0,134241,0.1341,6:27:20,2025-10-23T06:27:20.841,0.2318,24600000,54300000,355.125,,,,,,,,,1
64,Unknown,104065.2861,104065.2861,0.6558,9.47,1,1,774,1144,0.4279,0.3931,0.795,2.5436,1553.4389,0.7637,2025-10-23,364.0055,475.341,364.0055,67.978,34.297,5.8192,10,-50,0.4687,0.6809,0,0.1718,869.2903,149.3839,20240514_Erie_WNS096_2mm_Rep1_000001.tif,59,74,880,1542,126.9841,591.875,A09D01CE-67F1-4DA5-BA00-8B0EC7FA2D2E,1,2037.3483,1.3115,69.7685,305,0,0,0,0,183873,0.5272,6:22:52,2025-10-23T06:22:52.012,0.2342,25300000,56200000,364.595,,,,,,,,,1
65,Unknown,109773.2997,109773.2997,0.3048,9.47,1,1,329,1832,0.0659,0.374,0.5099,2.674,1740.8767,0.8616,2025-10-23,373.8552,533.7396,373.8552,106.9095,155.938,6.2403,-80,0,0.2403,0.8063,0,0.1602,921.9999,147.7498,20240514_Erie_WNS096_2mm_Rep1_000005.tif,88,40,0,1766,57.2772,743.395,A3996A0B-30D0-43C9-B80C-DF37D46868BD,1,2139.4993,1.229,40.9546,1390,0,0,0,0,87004,0.6039,6:24:53,2025-10-23T06:24:53.646,0.2996,27400000,79600000,241.485,,,,,,,,,1
66,Unknown,114044.2012,114205.5277,0.6193,9.47,1,1,537,372,0.3369,0.4685,0.8211,2.1346,1573.7871,0.8813,2025-10-23,381.0585,480.6025,381.3279,103.1494,105.266,4.4831,-60,25,0.2087,0.8274,0,0.2231,795.5044,177.4443,20240514_Erie_WNS096_2mm_Rep1_000004.tif,76,53,212,799,81.1514,658.165,2DB5C22E-B99D-4603-AE92-0B8D4EC4CCCA,1,1945.8975,1.2364,62.1188,938,0,0,0,0,127570,0.3665,6:24:02,2025-10-23T06:24:02.974,0.2071,2.90E+07,58100000,317.245,,,,,,,,,1
67,Unknown,119535.6014,119535.6014,0.4555,9.47,1,1,599,1238,0.1287,0.3743,0.5512,2.6717,1871.0381,0.7449,2025-10-23,390.1249,576.3546,390.1249,72.0882,360.532,6.2331,70,-25,0.2255,0.816,0,0.1604,957.4659,153.6104,20240514_Erie_WNS096_2mm_Rep1_000013.tif,93,60,88,1001,114.4585,781.275,A7C41C78-B6F3-4C35-908B-C67DDD5BF0CD,1,2222.1525,1.1877,65.8942,3215,0,0,0,0,187712,0.3095,6:28:18,2025-10-23T06:28:18.238,0.3231,31100000,1.00E+08,355.125,,,,,,,,,1
68,Unknown,124877.4096,124877.4096,0.7186,9.47,1,1,545,1362,0.3522,0.4037,0.7985,2.4772,1785.0495,0.7019,2025-10-23,398.7466,547.9446,398.7466,109.7268,372.86,5.604,-60,60,0.4274,0.7006,0,0.1784,925.9543,165.2302,20240514_Erie_WNS096_2mm_Rep1_000013.tif,72,75,813,1582,94.5311,648.695,3FEB45B9-9E51-4F75-AA19-20A13BE79456,1,2182.3691,1.2226,62.7548,3325,0,0,0,0,161270,0.4162,6:28:30,2025-10-23T06:28:30.570,0.2723,33200000,86100000,393.005,,,,,,,,,1
69,Unknown,147329.005,147818.9257,0.5493,9.47,1,1,787,1594,0.1728,0.3891,0.7423,2.5699,2042.0559,0.8143,2025-10-23,433.111,631.0704,433.8305,124.8904,212.547,5.9042,-90,-10,0.1587,0.863,0,0.1694,1025.9822,173.7707,20240514_Erie_WNS096_2mm_Rep1_000008.tif,108,52,760,611,101.8582,885.445,08753AC7-0E9C-495B-9C8C-DF34B617D20B,1,2399.5058,1.175,61.7419,1895,0,0,0,0,201883,0.4585,6:25:50,2025-10-23T06:25:50.259,0.3137,42500000,1.32E+08,336.185,,,,,,,,,1
70,Unknown,152803.8533,152803.8533,0.9151,9.47,1,1,953,1808,0.8232,0.7253,0.9813,1.3786,1530.4022,0.9739,2025-10-23,441.0849,467.9761,441.0849,87.3711,66.469,1.7644,55,-55,0.1453,0.8732,0,0.5668,569.3968,322.7207,20240514_Erie_WNS096_2mm_Rep1_000002.tif,65,65,444,1766,67.6598,497.175,79B173EF-2B28-4F74-B3BF-356E38943F87,1,1784.2351,1.1659,51.1225,592,0,0,0,0,138635,0.8386,6:23:24,2025-10-23T06:23:24.185,0.0575,44900000,53700000,430.885,,,,,,,,,1
71,Unknown,218166.5651,224974.1885,0.622,9.47,1,1,333,1811,0.1669,0.2479,0.7679,4.0335,2398.8258,0.718,2025-10-23,527.0468,743.9215,535.2065,113.236,110.422,10.5771,65,-25,0.6359,0.6113,0,0.0945,1665.415,157.4544,20240514_Erie_WNS096_2mm_Rep1_000004.tif,109,72,505,1039,73.4039,1018.025,E98F9653-5C58-4965-9B5D-1894CD7EFCFB,1,3645.7388,1.5198,39.703,984,0,0,0,0,208614,0.4459,6:24:08,2025-10-23T06:24:08.131,0.2915,76700000,2.16E+08,506.645,,,,,,,,,1
72,Unknown,227632.903,227632.903,0.7228,9.47,1,1,319,227,0.3214,0.4332,0.7872,2.3085,2262.4995,0.8407,2025-10-23,538.3597,700.2535,538.3597,122.259,247.75,5.0546,-50,40,0.4131,0.7077,0,0.1978,1157.564,229.0126,20240514_Erie_WNS096_2mm_Rep1_000009.tif,81,92,419,1141,62.0081,819.155,4A7BE445-DB2E-409A-B860-2459ADC8F8F9,1,2773.1531,1.2257,46.3718,2209,0,0,0,0,183296,0.4173,6:26:25,2025-10-23T06:26:25.461,0.2312,81700000,1.80E+08,582.405,,,,,,,,,1
73,Unknown,289903.3285,290573.776,0.6649,9.47,1,1,757,95,0.2105,0.3943,0.8003,2.536,2750.7869,0.786,2025-10-23,607.5495,856.2461,608.2516,103.1828,164.563,5.7945,-15,70,0.2068,0.8287,0,0.1726,1388.4959,239.6234,20240514_Erie_WNS096_2mm_Rep1_000006.tif,75,134,809,452,83.1977,1150.605,941ADB4C-49C2-4FFE-9AA6-40B24565684E,1,3256.2387,1.1837,53.5989,1467,0,0,0,0,307998,0.3757,6:25:02,2025-10-23T06:25:02.278,0.2904,1.17E+08,3.29E+08,553.995,,,,,,,,,1
1,Debris,17677.3757,17677.3757,0.2423,9.47,1,1,793,921,0.1862,0.477,0.4171,2.0962,787.0299,0.9644,2025-10-23,150.0251,231.7517,150.0251,53.0964,23.875,4.356,-75,10,0.0308,0.9701,0,0.2296,356.3158,81.799,20240514_Erie_WNS096_2mm_Rep1_000001.tif,49,24,223,1013,189.4585,345.655,62A21090-6B56-495B-91FB-42C0AB7DE9E5,1,876.2297,1.1133,14.1459,212,0,0,0,0,61574,0.4665,6:22:41,2025-10-23T06:22:41.586,0.3526,1770000,6520000,71.025,,,,,,,,,1
2,Debris,17677.3757,17677.3757,0.2572,9.47,1,1,188,840,0.1598,0.3541,0.4269,2.8242,852.2091,0.8186,2025-10-23,150.0251,251.4815,150.0251,81.9556,94.953,6.7237,-65,20,0.1542,0.8664,0,0.1487,442.685,65.8398,20240514_Erie_WNS096_2mm_Rep1_000003.tif,48,35,664,1764,149.1446,383.535,E9B6F0B2-C59B-4293-852C-36F0A7314FF3,1,1017.0496,1.1934,22.7623,846,0,0,0,0,48472,0.5383,6:23:52,2025-10-23T06:23:52.660,0.4034,1770000,8330000,89.965,,,,,,,,,1
3,Debris,17677.3757,17677.3757,0.1386,9.47,1,1,362,1120,0.0192,0.3174,0.2647,3.1509,968.0376,1,2025-10-23,150.0251,289.0983,150.0251,68.8315,180.157,7.77,50,-40,0.0807,0.9253,0,0.1287,475.8853,61.2465,20240514_Erie_WNS096_2mm_Rep1_000006.tif,51,45,567,1454,174.3446,440.355,2D4E9119-B382-4DCD-AC70-78475AA6D7D9,1,1074.2635,1.1097,15.3239,1606,0,0,0,0,56662,0.7079,6:25:17,2025-10-23T06:25:17.861,0.4811,1770000,12700000,37.88,,,,,,,,,1
4,Debris,17677.3757,17677.3757,0.5396,9.47,1,1,301,437,0.5944,0.5976,0.7738,1.6734,650.1468,0.9003,2025-10-23,150.0251,186.2436,150.0251,45.2754,229.36,2.9139,25,-45,0.2561,0.7961,0,0.3432,291.4245,100.0132,20240514_Erie_WNS096_2mm_Rep1_000008.tif,34,35,243,1667,154.9569,232.015,213F233E-EEBC-42B7-B672-5DC779CDC965,1,782.8754,1.2042,10.4454,2045,0,0,0,0,50361,0.6756,6:26:07,2025-10-23T06:26:07.075,0.1945,1770000,3380000,118.375,,,,,,,,,1
5,Debris,17747.233,17747.233,0.1944,9.47,1,1,579,808,0.1123,0.3879,0.3437,2.5781,860.0237,0.9288,2025-10-23,150.3213,253.849,150.3213,58.3478,111.766,5.9308,-80,5,0.0857,0.9211,0,0.1686,416.4033,70.2107,20240514_Erie_WNS096_2mm_Rep1_000004.tif,54,22,998,1039,176.1411,383.535,F1B04B4C-BE24-47A0-A421-8CD3108D5BB1,1,973.2281,1.1316,14.4487,996,0,0,0,0,57422,0.3572,6:24:09,2025-10-23T06:24:09.476,0.4078,1780000,8560000,61.555,,,,,,,,,1
6,Debris,17747.233,17747.233,0.1423,9.47,1,1,594,70,0,0.2156,0.1724,4.638,1113.0385,0.6281,2025-10-23,150.3213,334.0808,150.3213,117.008,124.203,12.4905,-90,0,0.2155,0.8227,0,0.0801,604.2949,48.3803,20240514_Erie_WNS096_2mm_Rep1_000004.tif,67,23,1072,1693,127.0184,497.175,28710B55-D85C-4E9F-8EF5-8F9EC8ACAB6A,1,1305.3505,1.1728,19.8897,1107,0,0,0,0,41408,0.5417,6:24:21,2025-10-23T06:24:21.921,0.55,1780000,19500000,80.495,,,,,,,,,1
7,Debris,17747.233,17887.0387,0.6107,9.47,1,1,238,1857,0.3854,0.3513,0.6528,2.847,774.1308,0.71,2025-10-23,150.3213,227.28,150.9122,72.2581,369.047,6.7969,70,15,0.4989,0.6671,0,0.1471,447.1372,65.7859,20240514_Erie_WNS096_2mm_Rep1_000013.tif,44,34,262,1458,96.3067,298.305,272B0FFD-92E0-4E05-9C86-EE318ADCCA74,1,1025.8463,1.3252,18.8557,3291,0,0,0,0,31396,0.1843,6:28:26,2025-10-23T06:28:26.759,0.3386,1780000,6150000,175.195,,,,,,,,,1
